person_id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,activity_id
2,1.46141,0.81448,-0.41737,-1.09744,-1.6528,-0.76914,0.72454,1.58973,1.77565,0.50417,2
2,1.19377,0.46857,-0.85131,-1.82975,-1.0486,-0.32322,0.86596,1.56695,1.33834,0.3774,2
2,1.02648,0.07923,-1.25418,-1.49815,-1.12549,0.01231,0.99562,1.07537,0.84106,0.16073,2
2,0.63139,-0.36137,-0.82735,-1.30313,-0.38283,0.4414,1.16457,1.3049,0.78447,-0.34435,2
2,0.63653,-0.21181,-1.17842,-1.21073,-0.27299,0.81431,1.43166,1.1673,0.28802,-0.62885,2
2,-0.1355,-0.98967,-1.09936,-1.28874,-0.13734,0.90938,1.64644,1.13807,0.22335,-0.74531,2
2,0.20865,-1.5685,-0.79271,-0.53819,0.77043,1.12833,1.44297,0.59154,-0.59726,-1.18644,2
2,-0.68429,-1.3898,-1.44963,-0.38887,0.66986,1.39001,1.13272,0.30691,-0.59132,-1.55781,2
2,-0.83336,-1.64617,-0.88064,-0.27155,1.21179,1.54649,0.95232,0.22277,-0.65066,-1.56045,2
2,-1.23686,-1.35178,-0.64838,0.17157,1.21586,1.6915,0.73935,-0.40551,-0.90604,-1.29058,2
2,-1.60623,-1.0132,-0.43066,0.62052,1.28927,1.2268,0.63231,-0.30521,-1.48705,-1.33916,2
2,-1.23425,-0.94925,-0.37341,0.85096,1.31656,1.20012,0.28709,-0.78734,-1.1724,-1.14909,2
2,-1.74501,-1.09139,0.65678,0.92668,1.53546,1.22149,0.26532,-1.04163,-1.24647,-0.95001,2
2,-1.50929,-0.66093,0.30558,1.55996,1.72983,0.7064,-0.60172,-1.46943,-1.10621,-0.80945,2
2,-1.54089,-0.14057,0.85039,1.1736,1.21266,0.52165,-0.60759,-1.44537,-1.38532,-0.47372,2
2,-0.95181,0.17357,1.11161,1.21039,1.13884,-0.29186,-0.69435,-1.08492,-1.03565,-0.12784,2
2,-0.63794,0.23163,1.02225,1.05295,1.01747,-0.1613,-1.33319,-1.29238,-0.82843,0.28897,2
2,-0.5207,0.82375,1.28814,1.12137,0.24854,-0.92142,-1.3072,-1.5499,-0.18354,0.73193,2
2,-0.65741,0.83396,1.22324,0.63154,0.2735,-0.82748,-1.21963,-1.03706,0.13259,1.04587,2
2,0.45126,1.31378,1.58368,0.96509,-0.33786,-1.52012,-1.28491,-0.90486,0.00806,1.15318,2
2,0.53144,1.44524,1.49,0.60318,-0.6364,-1.752,-1.40988,-0.52026,0.93199,1.06035,2
2,0.44916,1.53139,1.14987,0.02762,-0.71631,-1.66539,-0.66928,-0.00241,1.04746,1.46648,2
2,1.1782,1.3448,0.98812,-0.07761,-0.84286,-1.4356,-0.85406,-0.08453,1.2966,1.44865,2
2,1.37606,1.49073,0.70839,-0.57503,-1.0553,-1.2641,-0.63252,0.61823,1.39225,1.26679,2
2,1.6153,1.41175,-0.17443,-1.01127,-1.68159,-1.49939,-0.07024,0.61092,1.5924,1.28456,2
2,1.48518,0.86766,-0.20792,-1.20383,-1.31005,-0.91567,-0.5353,1.31564,1.37873,1.00284,2
2,1.53272,0.46827,-0.68236,-1.42123,-1.14005,-0.70046,0.6034,0.75363,1.34031,0.46426,2
2,1.45568,0.30063,-0.91421,-1.44605,-1.59205,-0.38292,0.46347,1.15041,1.24358,-0.04559,2
2,0.97267,-0.06423,-0.7116,-1.29407,-1.21051,-0.22629,1.0529,1.42711,1.31388,0.09366,2
2,0.83125,-0.15373,-0.87816,-1.37906,-0.63072,0.28009,1.0463,1.53671,0.65918,-0.52681,2
2,0.39757,-0.49764,-1.36194,-1.03182,-0.2941,1.08605,1.32513,1.4185,0.78838,-0.90982,2
2,0.43624,-1.21776,-1.13324,-1.03549,-0.17528,0.69301,1.16365,1.04665,0.05429,-1.04566,2
2,-0.28089,-0.97815,-1.09264,-0.94656,0.20808,0.92521,1.35258,0.73462,-0.03497,-1.31927,2
2,-0.43689,-1.49755,-0.97254,-0.41772,0.54196,1.52262,1.50554,0.69783,-0.73834,-1.0791,2
2,-0.59772,-1.50003,-1.04502,-0.65744,0.46856,1.40249,1.37047,0.32809,-0.82697,-1.3756,2
2,-1.04868,-1.56783,-0.79292,0.22106,1.44194,1.56914,1.40866,-0.18747,-0.83785,-1.06444,2
2,-1.53162,-1.59539,-0.61667,0.54437,1.67179,1.26495,0.24629,-0.37475,-1.25822,-1.27212,2
2,-1.56459,-1.58183,0.01739,0.87212,1.75062,0.97642,0.37307,-0.57611,-1.18132,-0.93669,2
2,-1.61735,-1.02698,0.14701,1.04931,1.00616,1.1418,0.09269,-1.10448,-1.3914,-1.42798,2
2,-1.04961,-0.73359,0.18921,1.57591,1.06652,0.64156,-0.08122,-1.41349,-1.51564,-0.72899,2
2,-1.14973,-0.43361,0.71575,1.38549,1.26483,0.41283,-0.6798,-1.40752,-1.66721,-0.06393,2
2,-1.32255,-0.21478,1.17933,1.80759,1.30171,0.22344,-0.87229,-1.49143,-0.9536,0.12051,2
2,0.20633,1.23445,1.32939,1.0188,-0.37033,-0.74651,-1.44693,-1.36654,0.05102,1.23893,2
2,0.32256,1.31864,1.28865,0.56092,-0.25194,-1.39022,-1.37762,-0.991,0.31464,1.37831,2
2,0.39782,1.27902,1.1082,0.6444,-0.65733,-1.37919,-1.30842,-0.55665,0.33736,1.30275,2
2,1.12657,1.31787,1.19194,-0.19255,-0.65711,-1.09772,-0.97065,-0.07532,0.76109,1.02539,2
2,1.27164,1.64123,0.78991,-0.20091,-1.36524,-1.33187,-0.6225,0.35784,0.99679,1.30718,2
2,1.47028,1.19607,0.88285,-0.1088,-1.38615,-0.76905,-0.52082,0.7959,1.38932,1.3247,2
2,1.14997,1.10259,0.54738,-0.75635,-1.40895,-1.14774,-0.07323,0.86885,1.51358,1.11641,2
2,1.38278,0.70119,0.21146,-1.31551,-1.36417,-0.99432,0.03834,1.02547,1.30151,0.97047,2
2,1.513,0.75072,-0.83903,-1.08688,-1.21041,-0.73365,0.62006,1.49948,1.28751,0.47786,2
2,1.51926,0.65646,-0.6169,-1.15309,-1.16656,-0.07778,0.35287,1.54368,1.33514,0.42988,2
2,1.06869,0.0446,-1.1521,-1.02403,-0.64799,0.52317,0.93513,1.58408,1.14756,-0.45515,2
2,0.70067,-0.31596,-1.17323,-1.53805,-0.49001,0.45681,1.15953,1.50826,0.51838,-0.30749,2
2,0.3706,-0.69283,-1.50986,-1.46322,-0.6154,0.45482,1.40056,1.33354,0.46303,-0.83903,2
2,-0.18959,-0.88696,-1.34899,-0.82603,-0.28322,0.9446,1.52105,0.74787,0.01815,-1.31742,2
2,-0.39536,-0.91927,-0.99536,-0.75689,0.3622,1.2057,1.58712,0.95699,-0.59044,-1.08246,2
2,-0.85544,-1.1145,-1.06621,-0.79668,0.81608,1.12945,1.25936,0.229,-0.51289,-1.03412,2
2,-0.94017,-1.53135,-1.1182,0.14421,1.10355,1.70179,1.10472,-0.28404,-1.26077,-1.46222,2
2,-1.42166,-1.27597,-0.91151,-0.17049,1.20827,1.26922,0.82481,0.01429,-0.88644,-1.16015,2
2,-1.17325,-0.97448,-0.6321,0.48885,1.17745,1.34682,0.57145,-0.4892,-1.3183,-1.14466,2
2,-1.39614,-1.18559,-0.16379,0.57437,1.17096,1.12393,0.36794,-0.81562,-1.46861,-1.13965,2
2,-1.19473,-1.16051,0.12078,0.8521,1.25575,0.96106,0.07157,-1.03361,-1.29675,-0.89369,2
2,-1.08397,-0.53306,0.41374,1.46454,1.37737,0.7806,-0.24013,-0.95643,-1.00898,-0.27078,2
2,-1.02021,-0.35451,0.81577,1.26217,1.1375,0.37589,-0.61064,-1.52039,-1.13776,-0.635,2
2,-1.07095,0.16184,0.99164,1.71056,1.15132,-0.3673,-0.94396,-1.42684,-0.75759,-0.26015,2
2,-0.54834,0.63266,1.52221,1.36923,0.92942,-0.25766,-0.8468,-1.21482,-0.70302,0.39006,2
2,-0.63993,0.55412,1.35917,1.42385,0.14895,-0.57048,-1.50624,-1.54369,-0.61875,0.68275,2
2,-0.01565,1.02382,1.38232,1.02103,0.1332,-1.27004,-1.39632,-0.99443,-0.33193,1.14163,2
2,-0.00878,1.27628,1.21582,0.98224,-0.23842,-1.23447,-1.22643,-1.11599,0.39135,1.286,2
2,0.57688,1.40124,0.98629,0.50419,-0.59223,-0.99648,-1.45916,-0.89719,0.60458,1.32144,2
2,0.77466,1.13323,0.96164,0.09097,-0.88393,-1.79949,-0.87034,0.10895,0.64871,1.14737,2
2,0.90969,1.55543,0.87363,-0.16662,-0.7598,-1.37291,-0.69258,0.31739,1.1719,1.18538,2
2,1.2995,1.23835,0.69209,-0.27959,-1.50881,-1.35312,-0.40338,0.8093,0.98014,1.30088,2
2,1.4621,1.20009,0.16851,-1.12883,-1.42971,-1.45659,-0.32212,0.96756,1.6187,1.29772,2
2,1.84241,1.32346,-0.26031,-1.03114,-1.15533,-0.81113,0.29203,1.07502,0.93634,1.22875,2
2,1.46197,0.5413,-0.44381,-1.1704,-1.65415,-0.37712,0.32178,1.04757,1.74329,0.46622,2
2,1.11921,0.41988,-0.69253,-1.40222,-1.1999,-0.44331,0.53061,1.8804,1.64762,0.2959,2
2,0.88872,0.17474,-0.93351,-1.94675,-1.17152,-0.49589,0.85093,1.56811,1.1098,-0.35375,2
2,0.72368,-0.21065,-0.98332,-1.38806,-0.72011,0.17202,1.07508,1.29987,0.79048,-0.60904,2
2,0.23086,-0.52799,-1.37216,-1.49076,-0.46951,0.47584,1.41931,1.32298,0.44004,-0.83504,2
2,-0.0156,-1.04334,-1.65553,-1.09926,-0.098,1.11841,1.39964,1.1204,-0.00918,-0.94979,2
2,-0.11464,-1.15726,-0.97716,-1.04158,-0.14466,0.97231,1.73015,1.15242,-0.25554,-1.12386,2
2,-0.30955,-1.07362,-1.77833,-0.50744,0.82313,1.3997,0.95917,1.01017,-0.38214,-1.60006,2
2,-0.93176,-1.26119,-1.24967,0.02943,1.00275,1.50579,1.00327,0.31474,-0.39255,-1.27609,2
2,-0.92739,-1.70181,-1.01633,0.10538,1.09539,1.63305,0.71875,-0.0409,-1.04838,-1.14923,2
2,-1.21778,-1.47188,-1.08037,0.40247,1.27861,1.34509,0.91923,-0.29187,-1.37098,-1.47728,2
2,-1.35353,-1.43974,-0.38564,0.74055,1.2445,1.17844,0.17286,-0.23314,-1.05139,-1.28379,2
2,-1.63337,-1.60761,-0.28869,1.20121,1.40483,1.06771,0.1164,-1.0981,-1.20364,-0.91256,2
2,-1.42949,-0.76497,0.55985,1.38235,1.09683,0.99632,-0.27691,-1.30604,-1.56917,-0.7933,2
2,-1.2762,-0.61879,0.71935,1.12665,0.78506,0.44916,-0.54899,-1.18734,-1.03587,-0.76203,2
2,-1.03579,0.08022,0.95029,1.41579,1.17854,0.32288,-0.93533,-1.37139,-1.21913,-0.26132,2
2,-0.30359,0.64546,1.54255,0.98303,-0.02993,-0.86897,-1.06254,-0.99277,-0.24027,1.02504,2
2,0.51136,0.87424,1.62828,0.56027,-0.0548,-1.25079,-1.57963,-0.63149,0.20095,0.75427,2
2,0.6034,1.69447,1.11393,0.08919,-0.87219,-1.48204,-0.96919,-0.78349,0.59482,1.09957,2
2,1.0329,1.64092,1.16224,0.13171,-1.17483,-1.51524,-1.07007,0.18073,0.69461,1.2778,2
2,1.22014,1.66569,0.69101,0.20126,-1.29758,-1.63613,-0.89845,0.07302,1.19932,1.57575,2
2,1.48249,1.46876,0.45275,-0.55197,-1.6405,-1.52062,-0.32927,0.52906,1.32091,1.38668,2
2,0.99024,1.20174,0.10436,-0.70648,-1.44002,-1.33516,-0.24656,0.61933,1.68035,1.2149,2
2,1.6423,1.07937,-0.29979,-1.07695,-1.35149,-0.76452,0.28531,1.01891,1.54797,0.97338,2
2,1.17184,0.49307,-0.35627,-1.30978,-1.36706,-0.7529,0.68974,1.55847,1.22776,0.77843,2
2,1.32528,0.18784,-0.89262,-1.26153,-1.54167,-0.71736,1.03604,1.41142,1.28403,0.78395,2
2,1.0227,0.03903,-1.0876,-1.51857,-1.21107,0.16632,1.06996,1.24132,1.17247,-0.14995,2
2,0.72449,-0.27098,-1.19786,-1.41225,-0.96661,0.43582,1.44869,1.15313,0.43865,-0.08748,2
2,0.19201,-0.80961,-1.43666,-1.08124,-0.66936,0.64625,1.14876,1.66207,0.26689,-0.89543,2
2,-0.09275,-1.01318,-1.39965,-0.90424,-0.20864,0.8249,1.01737,0.83084,-0.07335,-0.66796,2
2,-0.2753,-1.26593,-1.0945,-0.83875,0.12275,1.03477,1.17991,0.62563,-0.28,-1.2355,2
2,-0.40444,-1.28142,-1.09593,-0.20335,0.76718,1.17771,1.25741,0.70692,-0.31916,-1.30659,2
2,-0.49584,-1.50795,-1.02938,-0.42389,0.93657,1.57369,1.38029,-0.39777,-1.19113,-1.51702,2
2,-1.59624,-1.37811,-0.518,0.13236,1.31261,1.4222,0.69894,-0.42722,-1.00255,-1.28369,2
2,-1.30078,-1.28825,-0.19895,0.83361,1.0546,1.02112,0.70916,-0.83736,-1.23083,-1.12369,2
2,-1.55676,-1.17938,-0.11653,0.73112,1.59373,1.12089,0.33349,-1.12746,-1.39787,-1.06679,2
2,-1.55883,-1.08221,0.30013,1.21661,1.45901,1.05638,-0.42363,-1.06565,-1.60216,-0.94915,2
2,-1.6656,-0.54311,0.21173,1.79376,1.34849,0.55989,-0.46707,-1.61408,-1.38882,-0.47985,2
2,-1.13097,-0.44275,1.0234,1.26814,1.14304,0.16231,-1.01118,-1.19971,-1.36863,-0.30505,2
2,-1.12395,0.23025,1.20042,1.13594,1.06719,0.00765,-0.82367,-1.38278,-0.80305,0.15398,2
2,-0.64825,0.52009,1.13527,1.32777,1.03931,-0.12245,-1.06552,-1.29544,-1.09235,0.4287,2
2,-0.47597,0.87957,1.29897,0.70589,0.54129,-0.71333,-1.40349,-1.2695,-0.17042,1.09914,2
2,-0.08986,0.75899,0.94988,1.45172,0.54055,-1.20856,-1.37812,-1.06253,-0.43708,1.00472,2
2,0.36674,1.11036,1.4435,0.9263,-0.24872,-1.22849,-1.47467,-0.70529,0.34556,1.3645,2
2,0.62507,1.49179,1.60717,0.25413,-0.49712,-1.26615,-1.4771,-0.37799,0.53349,1.29219,2
2,0.51677,1.41943,1.16603,0.40387,-0.65089,-1.44651,-1.01867,0.00207,0.7597,1.26695,2
2,0.96603,1.46392,0.80326,-0.25207,-1.34544,-1.16223,-0.88298,-0.03369,1.37902,1.57268,2
2,0.94051,1.3457,0.80859,-0.74195,-1.52603,-1.39994,-0.46367,0.71476,1.26695,1.169,2
2,1.38355,0.96604,0.35883,-0.92604,-1.711,-1.09016,-0.45691,0.5173,1.46649,0.92409,2
2,1.1837,0.76675,0.19008,-1.10907,-1.33878,-0.78941,-0.00782,1.05361,1.547,0.99522,2
2,1.33805,0.74227,-0.45948,-1.38089,-1.45611,-0.80389,0.54333,0.9118,1.51789,1.16226,2
2,1.28036,0.37423,-0.85585,-1.69834,-1.32043,-0.3999,0.3264,1.2134,1.04634,0.58626,2
2,1.13301,0.00058,-0.92387,-1.47361,-0.74559,-0.00543,0.94221,1.26105,1.22505,-0.5241,2
2,0.51438,0.02591,-1.61412,-1.57154,-0.67546,0.34333,1.12702,1.27719,0.57422,-0.23279,2
2,0.35699,-1.09605,-1.6019,-1.18416,-0.19709,0.61468,1.2007,1.35337,0.4307,-0.48291,2
2,0.49877,-1.03891,-0.95372,-1.31888,-0.5359,0.85678,1.0559,0.99663,-0.13126,-0.94995,2
2,-0.16115,-1.20861,-1.38928,-0.90088,-0.07064,0.99658,1.19823,0.81018,-0.24459,-1.08471,2
2,-0.77308,-1.31663,-1.49153,-0.55098,0.47511,1.48674,1.29445,0.02118,-0.46765,-1.61158,2
2,-0.68843,-1.51081,-1.18926,0.01433,0.86772,1.41316,1.24063,0.00847,-0.58588,-1.51062,2
2,-1.08405,-1.48188,-1.22506,-0.30184,1.03161,1.61552,1.05017,0.14481,-0.68804,-1.45318,2
2,-1.37473,-1.44472,-0.67942,0.51005,1.0548,1.1854,0.61667,-0.25484,-1.29049,-1.17493,2
2,-1.34292,-1.25365,-0.28935,0.73099,1.35169,1.4585,0.54794,-0.76732,-1.43806,-0.98724,2
2,-1.46946,-0.87524,0.15746,1.22575,1.65872,0.99771,0.25466,-0.84801,-1.52535,-0.90029,2
2,-1.19009,-0.90919,0.40591,1.45676,1.26524,0.89526,-0.56999,-1.50199,-1.34096,-0.83517,2
2,-0.91667,-0.69395,0.62929,1.29025,1.21278,0.86211,-0.80039,-1.51407,-1.05943,-0.83809,2
2,-1.06063,-0.4318,0.5501,1.38286,0.68134,-0.12525,-1.0895,-1.21664,-1.0299,-0.14393,2
2,0.20931,0.38338,1.08065,0.70281,0.21201,-0.85464,-1.40592,-0.7183,0.19832,1.15657,2
2,0.13968,1.34232,1.57713,1.01012,-0.28577,-1.36981,-1.43695,-0.54462,0.39864,1.0252,2
2,0.71273,1.05025,1.29634,0.84836,-0.49678,-1.45114,-0.66881,-0.63714,0.40867,1.18428,2
2,0.79031,1.69854,1.05851,-0.1126,-1.1275,-1.20781,-1.15371,-0.27061,0.75386,1.44953,2
2,1.01781,1.38665,0.73961,-0.28414,-1.06182,-1.63362,-0.70556,-0.09394,1.35882,1.36711,2
2,1.4934,1.4033,0.82764,-0.54976,-1.04782,-1.17868,-0.75466,0.78216,1.37738,1.25724,2
2,1.45405,0.99669,0.74879,-0.89896,-1.59763,-1.5487,-0.0106,0.9294,1.42994,1.26403,2
2,1.56617,1.07335,-0.19479,-1.43398,-1.57986,-0.82673,0.0985,1.29728,1.63927,0.8767,2
2,1.19708,0.52229,-0.4713,-1.23647,-1.07082,-0.55422,0.51076,0.95387,1.51739,0.59068,2
2,0.84967,-0.13268,-0.86729,-1.26055,-1.44965,-0.2994,0.46505,1.27719,1.02589,0.1291,2
2,1.13404,-0.09913,-0.92187,-1.36429,-0.89343,-0.02487,1.11215,1.42107,0.90855,0.46339,2
2,0.66425,-0.24964,-1.28294,-1.04768,-0.88476,0.57573,0.90192,1.17015,0.85582,-0.27308,2
2,0.19237,-0.78236,-1.17033,-0.9656,-0.30872,0.65619,1.59952,1.1482,0.30822,-0.83788,2
2,-0.22682,-0.85396,-1.41763,-0.9311,0.03847,1.30822,1.67351,0.97649,0.03836,-1.05019,2
2,-0.31331,-1.10564,-1.26665,-0.51486,0.56318,1.19051,1.26276,0.83713,-0.39041,-1.04605,2
2,-0.36147,-1.22669,-1.2501,-0.36352,0.57486,1.19717,1.37697,0.74677,-0.70759,-1.41429,2
2,-0.72961,-1.43728,-1.12207,-0.27887,1.00659,1.39958,0.82633,0.26393,-0.75239,-1.47151,2
2,-0.9548,-1.66117,-1.04257,0.10665,1.15365,1.4916,0.76801,-0.06092,-1.24439,-1.90049,2
2,-1.57652,-1.00672,-0.71784,0.40482,1.02144,1.44668,0.48597,-0.54313,-1.33619,-1.66998,2
2,-1.51508,-0.92643,-0.21485,0.44856,1.38165,1.08115,0.16442,-0.9429,-1.52939,-1.1996,2
2,-1.55911,-0.76913,-0.04345,0.83922,1.65757,0.84483,-0.16205,-1.43584,-1.81707,-0.9454,2
2,-1.25371,-0.40574,0.40519,1.28371,1.25366,0.79658,-0.37882,-1.40491,-1.45567,-0.93366,2
2,-1.34074,-0.27905,0.81611,1.22478,0.92716,0.28662,-0.26856,-1.32743,-1.46188,-0.40932,2
2,-1.18283,0.06466,0.755,1.60326,1.01266,-0.00706,-1.22179,-1.57938,-1.43627,-0.00528,2
2,-0.54411,0.18068,1.18524,1.2395,0.57946,-0.53284,-1.06456,-1.41291,-0.96072,0.44942,2
2,-0.66488,0.70547,1.32591,1.46458,0.46326,-0.57763,-1.4412,-1.19148,-0.49825,0.73015,2
2,-0.00285,1.3213,0.89954,0.9213,-0.20532,-1.11976,-1.38455,-1.07126,0.13105,1.09396,2
2,0.28551,1.5992,1.30082,1.02449,-0.39131,-1.46088,-1.51267,-0.65377,0.12714,1.19438,2
2,0.4244,1.30828,1.56157,0.45176,-0.32495,-1.59957,-1.82629,-0.77403,0.63014,1.28052,2
2,0.75037,1.08173,0.88727,0.03092,-0.8373,-1.25744,-1.28709,-0.35891,0.66664,1.64124,2
2,1.05627,1.46785,0.82801,-0.46061,-1.18235,-1.29598,-0.97327,0.07929,0.80851,1.72952,2
2,1.28322,1.57498,0.51912,-0.35088,-1.25403,-1.22811,-0.12347,0.50321,1.24416,1.47625,2
2,1.2388,1.03594,0.29113,-0.77769,-1.0089,-1.42635,-0.28077,0.81588,1.18435,1.30128,2
2,1.5655,1.01668,0.11739,-1.35629,-1.23874,-1.16357,-0.29736,1.06787,0.99005,0.98872,2
2,1.48914,0.40631,-0.57496,-1.17349,-1.55808,-0.95837,0.30458,1.4472,1.66438,0.49952,2
2,1.4395,0.59429,-0.33036,-1.43345,-1.0493,-0.34882,0.55696,1.46894,0.87305,0.58975,2
2,1.35888,0.16319,-1.04933,-1.49798,-0.77913,-0.3212,1.17594,1.75071,1.14019,0.18866,2
2,0.08338,-0.09962,-1.14228,-1.36055,-0.78951,0.52881,1.474,1.47901,0.50007,-0.20631,2
2,0.47808,-0.41019,-1.34047,-1.22439,-0.74039,0.51069,1.11413,1.16388,0.5166,-0.4657,2
2,0.04667,-0.78959,-1.44858,-1.24574,-0.0455,0.7513,1.56734,0.93894,0.6356,-0.56995,2
2,-0.40979,-1.19415,-1.53879,-0.97555,0.35093,1.23375,1.28794,0.76223,-0.05715,-1.34333,2
2,-0.45645,-1.47092,-1.2023,-0.67136,0.52292,1.22482,1.57535,0.73537,-0.47268,-1.15236,2
2,-0.74554,-1.53981,-1.35804,-0.23262,0.86725,1.36237,0.93486,0.29095,-0.7417,-1.13749,2
2,-1.11488,-1.67739,-0.92767,0.12087,0.95113,1.32008,1.12114,-0.15214,-1.1086,-1.64307,2
2,-1.25068,-1.51182,-0.81829,0.14618,1.36513,1.2319,0.48318,-0.48535,-1.13213,-1.2855,2
2,-1.3662,-1.03182,-0.16577,0.76609,1.46723,1.35744,0.45339,-0.59237,-1.53392,-1.29738,2
2,-1.32988,-0.95978,0.26024,1.31699,1.59931,0.59662,0.16096,-1.02677,-1.61051,-1.1263,2
2,-1.63175,-0.55202,0.44611,0.85056,1.41546,0.49943,-0.15949,-1.4496,-1.86248,-0.67671,2
2,-1.13822,-0.27294,0.61333,1.36063,1.38219,0.64348,-0.69514,-1.43765,-1.74204,-0.42174,2
2,-0.81153,0.04373,1.14407,1.52364,1.14162,-0.08829,-1.06395,-1.67723,-0.94544,0.1339,2
2,0.23574,0.79986,1.37008,0.69906,-0.22565,-1.24212,-1.15229,-1.08067,-0.26081,0.85889,2
2,0.55132,1.25217,1.18596,0.99951,-0.25486,-1.37932,-1.40294,-0.56249,0.19724,1.31618,2
2,0.71418,1.19507,1.08395,-0.02586,-0.74505,-1.73997,-1.62802,-0.85825,0.58371,1.5282,2
2,0.70334,1.64141,1.30065,-0.10594,-1.34466,-1.23102,-0.83557,-0.10967,0.95291,1.43512,2
2,1.24103,1.57002,0.72441,-0.47051,-1.26931,-1.39907,-0.72028,0.42686,1.30555,1.47178,2
2,1.22713,0.94157,0.69414,-0.19785,-1.41144,-1.10782,-0.82833,0.46894,1.07846,1.63299,2
2,1.2787,1.15632,0.25446,-0.49373,-1.59104,-0.97337,-0.37179,0.83727,1.85997,1.16249,2
2,1.59705,0.94702,-0.10438,-0.96776,-1.60384,-0.83469,-0.17778,0.90692,1.68029,0.73005,2
2,1.50957,-0.13797,-0.61418,-1.39509,-1.47426,-0.64092,0.55117,1.21539,1.42823,0.60486,2
2,1.44059,0.59296,-0.70575,-1.1896,-1.18582,-0.07626,0.81517,1.36603,0.7948,0.36075,2
2,1.04564,-0.27734,-1.1637,-1.74318,-0.82591,-0.09094,1.19487,1.33259,0.79802,0.16119,2
2,0.57821,-0.18102,-1.39689,-1.41173,-0.44444,0.44162,1.4257,1.80248,0.67497,-0.20101,2
2,0.38461,-0.67176,-1.46341,-1.22129,-0.59925,0.93444,1.89995,1.29649,0.29155,-0.34117,2
2,-0.0121,-1.06245,-1.38012,-1.12546,0.2003,0.64784,1.48594,1.35674,-0.43365,-0.65102,2
2,-0.23274,-0.81567,-1.06426,-1.06217,0.71936,0.98575,1.49178,0.30271,-0.14461,-1.09575,2
2,-0.27581,-1.21504,-1.5356,-0.3246,0.51152,1.76421,1.38749,0.41771,-0.38911,-1.32997,2
2,-0.53553,-1.65054,-1.21992,0.05416,0.82511,1.61076,1.24088,-0.01371,-0.83185,-1.44976,2
2,-1.26061,-1.28215,-1.01929,0.21476,1.52855,1.46368,0.75468,-0.49224,-1.44959,-1.62857,2
2,-1.36462,-1.81857,-0.60428,0.24353,1.28946,1.31944,0.64659,-0.52335,-1.45987,-1.52673,2
2,-1.68407,-0.90465,-0.04162,0.74279,1.41562,1.1558,0.496,-0.90318,-1.84079,-1.06416,2
2,-1.72606,-0.72782,-0.10397,1.14952,1.37651,0.89748,0.02335,-1.05174,-1.51073,-1.00502,2
2,-1.62965,-0.63043,0.49886,1.89681,1.39675,0.63561,-0.64778,-1.34437,-1.35954,-0.85557,2
2,-1.08778,-0.38525,0.87248,1.21727,1.27396,0.29785,-0.48625,-1.38244,-1.47638,-0.38882,2
2,-1.35977,0.05854,1.28876,1.47908,1.06783,0.07845,-1.18853,-1.58299,-0.90827,-0.04717,2
2,-0.32347,0.62647,1.07145,1.24666,0.47278,-0.48945,-1.2734,-1.33452,-0.76933,0.74647,2
2,-0.24819,0.75593,1.46911,0.86244,-0.03407,-0.66135,-1.18435,-1.37448,-0.35713,0.80594,2
2,0.10672,0.83789,1.38599,1.00534,-0.04308,-0.90869,-1.6518,-0.8139,-0.11942,0.89786,2
2,-0.09256,0.9164,1.61951,1.58487,-0.08752,-1.22279,-1.54234,-1.05709,-0.07458,1.23522,2
2,0.58761,1.17664,1.30065,0.57002,-0.91612,-1.13025,-1.02294,-0.52281,0.9624,1.45303,2
2,1.19507,1.3808,1.34356,0.25321,-1.02198,-1.26674,-0.92838,-0.18273,0.84901,1.64714,2
2,0.90373,1.29192,0.82847,-0.21014,-1.33768,-1.62903,-0.75701,0.06739,0.75634,1.44461,2
2,1.42048,1.50274,1.00271,-0.54393,-1.36761,-1.21622,-0.60742,0.44151,1.30585,1.44869,2
2,1.53154,1.23306,-0.0127,-0.69647,-1.81949,-1.30882,-0.38732,0.67387,1.57383,1.03725,2
2,1.71666,0.77795,0.14872,-0.61722,-1.67441,-1.05957,0.04298,1.1296,1.4176,1.00249,2
2,1.43612,0.54009,-0.29938,-1.06299,-1.24944,-0.41319,0.22734,1.4954,1.64387,0.59894,2
2,1.25759,0.10524,-0.80671,-1.47805,-1.20823,-0.6034,0.5184,1.26329,0.99674,0.22906,2
2,1.40747,-0.07526,-0.72315,-1.37241,-0.94708,-0.11042,0.72375,1.77604,0.85113,0.1041,2
2,0.86764,-0.67318,-1.43845,-1.28175,-0.70737,0.30253,1.32921,1.40582,0.62941,-0.14872,2
2,0.17689,-0.73412,-1.16212,-1.13907,-0.38696,0.99496,1.39094,1.28512,0.77077,-0.50113,2
2,0.14625,-0.78272,-1.29548,-1.19464,-0.35992,0.86779,1.92048,1.54164,0.04396,-0.98085,2
2,-0.14123,-1.19595,-1.07231,-0.86539,0.13871,0.90869,1.80001,0.85945,-0.11502,-0.99103,2
2,-0.50654,-1.38161,-1.3554,-0.42706,0.69008,0.81171,1.34884,0.66184,-0.28529,-1.11269,2
2,-0.67342,-1.28358,-0.8178,0.22738,0.72254,1.58558,0.91045,0.46772,-0.90181,-1.1056,2
2,-1.11129,-1.55085,-1.08677,0.27514,1.09552,1.52097,0.77074,-0.05597,-0.95363,-0.95671,2
